highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:13:25.852,2023-10-23T00:13:25Z,,"It seems you’ve a talent for automata, boy, Edward admitted. Of course, we haven’t seen it work yet.
You will, Alec told him. “Captain, let’s run a test, okay?”
Aye aye! Activating new servounit now.
With a gentle hum the unit rattled to blank life, all its arms flexing, shear blades clashing, needles pumping experimentally. It focused red and glowing eyes. It took a turn around its little track. Alec grinned at it.
“Cool. And your name is . . .” He leaned forward and tapped its skull. “Smee!”
All systems shipshape. Shall I download costuming data?
“Make it so,” Alec said, and Smee halted as the Captain shot into its brain all the plundered costuming information Dr. Zeus had accumulated over the centuries, data on clothing from every nation on Earth in every year of recorded history, complete with patterns."
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:20:23.299,2023-10-23T00:20:23Z,," Call it execution, if you like; or even public service. One of the few tags I did learn was, let me see, “Qui parcit nocentibus innocentes punit”; which would be translated as, “Who spares the guilty punishes the innocent.” There are cases where one is positively benefitting humanity by slaying judiciously"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:21:20.545,2023-10-23T00:21:20Z,,"The obscuring fog of causality rolls back, the lid of Schrödinger’s box opens, and lo and behold! In nearly every century, on some coastline or other, a great ship has moored far out to sea and sent a little craft in to do business with the natives. Dolphins have coursed beside it, like an escort of sea-greyhounds.
The man and woman stepping ashore seldom draw attention to themselves, except insofar as people occasionally remark on the man’s extreme height. Otherwise the couple are unremarkable in their appearance, their clothing perfectly appropriate for the season and year. Sometimes the man does all the talking; sometimes the woman alone speaks.
Now and then, as they make their way through exotic places, the man is distracted by a church or temple, and lingers a while to watch priests or rabbis or saffron-robed monks going about their businesses. Sometimes he will summon the courage to ask a question of one of them, in Latin, Greek, or Hebrew or, slowly and haltingly, in their own languages. Their answers are brief and to the point, or lengthy, with many digressions, but the result is always the same. He sighs and thanks them, looking rather like a dog that has lost its master. The woman takes his hand and they walk away together"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:21:54.076,2023-10-23T00:22:41Z,,"This ain’t any better than the Tao?
No.
Nor the Bhagavad Gita? Nor the Avesta, neither?
No.
I thought certain you’d like them Gnostic Gospels.
Nicholas shrugged.
And I reckon you ain’t even looked at that nice book on Vodou.
Spirit, this is futility. What do the best of them but recapitulate the Ten Commandments, in one form or another? And I find no proof that men have obeyed strange gods any better than the God of the Israelites, or learned any more of the true nature of the Almighty. Shall I worship a cow? Shall I spin paper prayers on a wheel? I’d as lief go back to eating fish in Lent lest God smite me down, or pray to wooden Mary to take away the toothache.
Well, son, allowing for the foolishness, which I reckon depends on what port you hail from—ain’t there any one seems better than the rest?
None, Spirit. That I must be kind and do no harm, I needed no prophets to tell me; but not one will open his dead mouth to say what kind and harmless Lord would create this dreadful world, said Nicholas. Nor permit abominations like Edward and me to walk in it. He looked down at Mendoza broodingly. Nor deliver a little frightened child into the Devil’s hands. Nor let her lie forgotten a thousand years on the floor of the house of the dead.
Mm. Can’t answer that one, lad.
I sought to build the New Jerusalem in my own heart, and my heart failed me. Shall I live like Edward, in my reason alone? But that is all ice and pride. Science will not grant me my soul again.
What do I tell my boy, then, if he gets the shakes about eternal life?
Set up no gods for thine Alec, Spirit. Nicholas lay back and put his arms about Mendoza, pulling her close. There is love, or there is nothing. The rest is vanity."
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:26:11.148,2023-10-23T00:26:11Z,,"Alec, well along in his treatments with Pineal Tribrantine Three, appeared distinctly younger now. As a rule he tended to avoid looking in mirrors except to shave, so the fact that the planes of his face had tightened and smoothed discernibly went unnoticed. Some of the weathering of years’ exposure to sea gales was disappearing also. What Alec did notice was that his back felt great these days, and his appetite was enormous. His nightmares, however, had not diminished.
"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:26:47.498,2023-10-23T00:26:47Z,,"If you tried to go there and stop yerself? You couldn’t do it, lad. The Company’s tried. History can’t be changed and even if it could, there’d still be squalls. Two identical objects can occupy the same time, or space, but not the same time AND space, the Captain said.
I’ve no inclination to intervene on my own behalf, no; I deserved those bullets. But as I lie—apparently—dying, the poor child will be going mad. If only there were some way of letting her know we’d meet again . . .
Bless you, son, she believed that anyhow.
Just as well, I suppose, Edward said, watching Mendoza as she slept. You’re quite certain it’s necessary to be here?
"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:27:14.247,2023-10-23T00:27:42Z,,"Aye. This is the harbor bar, in a manner of speaking. If we’re to go any farther, we got to get past this point in time. According to the laws of temporal physics, anything can go backward in time, and then forward again as far as its own place; but not past that point, d’y’see? That was why you had the annoyance of them clothes disappearing the other day.
But the plants remain with us.
As to that, sir, I got a theory. They’re living organisms, what was grown right here, inside the time transcendence field. Zeus didn’t never do no science experiments inside a T-field, see? Just crammed his operatives in them little cramped boxes and shuttled ’em back and forth. But this here ship, now, puts out the biggest T-field ever generated. And the plants belongs to the ship’s time, so they can go anywhere it does.
That doesn’t explain why the plants got so big so fast, said Alec, rubbing his eyes.
I’m still working on that one, son.
Yes, very well, said Edward. What about this “harbor bar”?
Why, we can travel anywhere afore January 2352, because that was our point of departure into the past. But yer lady there supposedly can’t go no farther forward than 24 March 1863, because that’s when she was sent back to Options Research.
"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:28:41.220,2023-10-23T00:28:41Z,,"Of course, Sir Henry,” Mendoza said, adjusting the mist element above the seedling tray. It had been tricky, setting up a hydroponics cabin aboard a sailing ship, but the Captain had done it. An ingenious system of spill catchments and ventilation permitted a garden to flourish without rotting a hole through the deck timbers. Roses bloomed in luxuriance, ivy and grapevines sprawled, waved aggressive green tendrils everywhere."
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:39:57.152,2023-10-23T00:39:57Z,,"phenomenon at Lookout Mountain Drive, where Mendoza had had her temporal mishap in 1862, complete with a record of anomalous magnetic pulses in that area over a ninety-year period.
He read with interest the files the Company had kept before its experiments with Crome’s had been discontinued. Its conclusions were: that Crome’s radiation somehow caused an individual’s electromagnetic field to bleed over into the temporal field, which perhaps caused what appeared to be precognition or déjà vu in certain mortals. Also, telekinesis could perhaps be explained by Crome’s causing a disruption in the temporal field, freezing objects briefly in time while space (following its normal orbital trajectory) swung out from under them. This perhaps accounted for documented cases of solid objects appearing to leap off shelves or float through midair, or even rain down out of a cloudless sky.
It might also account for the ongoing phenomena with the garden, wherein plants shot from seed to maturity in a night. Mendoza seldom generated Crome’s on these occasions, but did seem to be able to produce the temporal distortion at will. Just how she did it remained a mystery. She had not volunteered any explanation, apparently under the impression that Alec also had the ability, and neither he nor the Captain had considered it wise to disabuse her of this idea yet.
The Captain made calculations, drew up tables. He analyzed his log for the time jump during which Edward and Mendoza had been making love, arranged all the data in new tables, cross-referenced everything . . . and began to form a theory."
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:40:20.777,2023-10-23T00:40:20Z,,"Well now, Mr. and Mrs. Checkerfield, what’s yer pleasure tonight? the Captain inquired jovially. Before anyone could reply, he went on: You been working on that there maize all day, ma’am, and wouldn’t you like to relax? I’d recommend a nice romantic holo.
Alec, just stepping from the bathroom after a shower, made a face. Watching holos with Nicholas and Edward was tedious, when they weren’t on drugs. He had to keep explaining the action for Nicholas, who could barely understand the dialogue, which so irritated Edward that fights invariably broke out.
"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:41:51.621,2023-10-23T00:41:51Z,,"Mendoza jumped a little when the panel in the ceiling irised open to reveal the holoprojector, which resembled a quartz crystal chandelier turned inside out. It descended into position.
"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:42:57.026,2023-10-23T00:42:57Z,,"Scholars are reasonably unanimous in their verdict that this particular film was not the most authentic Shakespearean production ever mounted, but certainly it had the most cobwebs and moonbeams, and it had remained popular with audiences right up to the time that Shakespeare’s plays had been condemned as irredeemably politically offensive. As a result of its popularity, great pains had been taken in remastering it for holo, extrapolating the flat images out into three-dimensional ones. It had translated rather well, even in the black-and-white tones of the original film.
Mendoza snuggled against Alec, crunched popcorn, and watched the spectacle with evident enjoyment.
Nicholas sat watching with arms folded, determined to be polite for Alec’s sake. As the play advanced, he found he had little trouble following the story, though it had been written forty years after his death and the actors’ accents seemed strange and uncouth. But as the familiar cadences of language rolled on, he began to be drawn into the illusion, and found himself looking around involuntarily for a pie-seller or a bottled-ale vendor, of the sort that used to follow players’ carts like flies.
Edward watched silent, absorbed, spellbound by the best that the Brothers Warner could lay before him, tinsel and glitter and all. His experience of staged Shakespeare, for whom he had a well-concealed passion, had been limited to one"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:43:11.208,2023-10-23T00:43:11Z,,"dusty performance of Julius Caesar. The rest his imagination had been obliged to provide from tiny print double-columned in a cheap edition read by blazing tropical sunlight, or by dim lamplight belowdecks, or in gaslit hotel rooms in dubious places.
Only Alec was lost, desperately reading the faces and body language of the shadows in his attempt to get some idea of what the play was supposed to be about. He turned to the others, hoping somebody would tell him; but they were following the action with such avidity he was embarrassed to ask.
"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:44:50.010,2023-10-23T00:44:50Z,,"This was about the point where Mendoza noticed that she too had been endowed with spangles and a certain silvery light, and that not one but three black-winged shadows had turned and were regarding her with identical hot-eyed stares.
“Oh!” she said, applauding. “How very—”
Clever? Inventive? Whatever praise she had been about to bestow on advances in entertainment technology, Nicholas had fastened his mouth over hers before she could make another coherent sound. She squeaked happily, struggled insincerely as Alec and Edward seized her. What followed on that mossy couch, under the astonished moon, was so extreme, so erotically complicated, and so pleasurable that poor old Mr. Shakespeare’s phantom holographic self, away in 2352 London apologizing to a group of Ephesian tourists for writing Taming of the Shrew, found himself smiling without knowing why"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:45:13.406,2023-10-23T00:45:13Z,,"On the Captain Morgan, the Captain observed carefully as the act progressed, and noted when Mendoza began to sparkle with the blue fire of the Crome effect. At precisely the moment when it was at its most intense, he generated a subsonic tone that set the quartz crystal structure of the holoprojector vibrating.
Nothing happened. Or . . . not quite nothing. He modulated the frequency. This direction? No . . . That way?
The very air trembled, the silver illusions flickered for a moment, though the lovers didn’t notice. A spontaneous temporal transcendence field had begun to build inside the stateroom. The Captain watched as its whirling lightnings sent a tentacle toward the bed, where a blue thread of fire extended from Mendoza’s ecstatic body and arched to meet it—
The Captain silenced the tone immediately. It didn’t stop; the crystals in the"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:46:43.091,2023-10-23T00:46:43Z,,"Unnoticed on the floor beside the bed, the popcorn bowl had filled with green sprouted shoots of maize"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T00:52:36.714,2023-10-23T00:52:36Z,,"“. . . era of mass consumer goods before the General Prohibition laws will be enacted,” the girl finished. She turned to look at the man. He turned to look at her. There was a moment of sizzling silence before he whooped:
“We can get anything here!” A couple of aproned clerks and customers turned to stare at them, and he lowered his voice immediately. “We’ll just, er, pretend we buy groceries like this every day. Come on. See those carts? You’re supposed to take one and push it around in front of you. You just go up and down the aisles, putting things you want in it. Okay?”
Which is what they did, as soon as they’d figured out how to get through the turnstile. Each took a cart and the man turned immediately to the right, into the meat department, and the girl followed. Here they prowled along the open butcher’s bin, exclaiming to each other in hushed tones at how tidily it was all presented, every cut individually packaged in its own little white tray and wrapped in transparent film. The man seemed surprised that there was no mutton or goose to be had, and precious little veal; but he loaded huge bleeding clods of beef roast into his cart with both hands, and the girl concentrated on the beautifully plucked and dressed chickens. Neither of them touched the ground meats.
Reining themselves in with visible effort, they pushed on. The man was astonished by the selection of cheeses, took whole wheels. The nonedible items fascinated them, too; they stared and whispered, or giggled together until they were red-faced. They seemed greatly impressed by the canned goods, and selected the ones with the brightest labels. The jars of preserves and jellies captivated them; they took at least one of every color, and several jars of honey. They loaded up on coffees and teas."
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T01:55:50.727,2023-10-23T01:55:50Z,,"He regarded Latif and his visitor, a formidable-looking lady who would once have been described as Nubian.
“Nefer,” Suleyman said with genuine pleasure, holding out his hands to her. She rushed into his arms and embraced him, murmuring an exclamation of relief.
“This is the Nefer who used to be one of your wives?” said Latif, leaning in the doorway and grinning.
“Oh, yes,” Suleyman said. “Back in 1699, wasn’t it, Nef?”
"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T01:56:07.298,2023-10-23T01:56:07Z,,"God, that was a long time ago,” said Nef, still holding tight to him. “You don’t mind if I just cling here a minute, do you? You smell like safety.”
Suleyman raised his eyebrows at that. “Latif? Tea, please? And—you haven’t dined, have you?” he said, frowning as he pulled back to look at her. “You haven’t slept, either."
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T02:00:27.202,2023-10-23T02:00:27Z,,"Now I really want sanctuary,” said Nef. “I don’t suppose you’d like to get married again? Though Latif’s a little old to need a mother.”
“He’d appreciate one anyway.” Suleyman smiled again"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T02:09:00.846,2023-10-23T02:09:26Z,,"“Why are we here?” Mendoza murmured.
“I’m looking for a certain address,” said Edward, who had taken control. He smiled and tipped his hat to an elderly lady. “According to the Captain, this particular house, which is in the process of being built on this particular day in history, will still be standing in the year 2355. Ah! And here it is.”
They stopped and regarded a house three-quarters finished. Workmen were hammering away.
“What a charming residence this will be,” said Edward, loudly enough to be noticed.
“And such a lovely location,” said Mendoza, clasping her hands.
The foreman looked up and saw them.
“I wonder, sir, whether the property is for sale?” said Edward, taking off his hat and smiling pleasantly.
“This place is already sold, I’m afraid,” the foreman said. “But Mr. Glidden’s building more. You could inquire at his offices, up on Maiden Lane.”
“Yes, I might at that.” Edward nodded.
“Do you suppose, if we were very careful, we might walk through this one?” Mendoza said. “Just to see what the others will be like?”
“Well—since you’re interested—well, sure,” said the foreman, doffing his own hat and coming forward to offer her a hand up over the foundation. Edward followed smoothly.
“We won’t be a moment,” he told the foreman.
“Yes, sir, you go right ahead,” the foreman replied, and stood back to watch them as they picked their way through, peering desultorily into rooms and exclaiming over this or that architectural feature.
“Jesus, ain’t they polite?” grunted a carpenter, watching from his ladder.
“Real well-spoken,” the foreman agreed. “He’s English, huh?”
“Sounded that way.”
“Tall, too,” added the foreman. He was unable to better express exactly what he"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T02:11:50.863,2023-10-23T02:11:50Z,,"They walked away together down the canyon. Behind them, there was a queer disturbance in the dust; its surface roiled like seafoam, alive with green and springing blades of corn"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T02:39:42.024,2023-10-23T02:39:42Z,,"“In,” he said. She needed no second urging but tumbled over the gunwale, and crouched shivering in the stern as Alec launched the boat and leaped in. A second later they had put about and he was rowing at his best speed. Red-eyed dolphins followed in his wake, scanning as they went, ready to turn and ram any pursuit"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T02:51:18.677,2023-10-23T02:51:18Z,,"Edward, lad—she never died. There weren’t much of her, but what there was, was still alive. This thing’s dead. I can’t even take DNA from it, because you was almost forty when you died. D’y’see? Too many replication errors by that time. You ain’t a machine, to be repaired. You were a mortal man."
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T02:53:28.559,2023-10-23T02:53:28Z,,"Mendoza asked no questions. Edward lay his head on her breasts. She put her arms around him and sang, some wordless and soothingly monotonous little tune. Gradually the despair went out of his body, and Edward slept"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T03:00:16.082,2023-10-23T03:00:16Z,,"Had he decided to attempt to rob the couple, he would have noticed the winged shape floating directly above them, to all appearances a common hovering hawk. He wouldn’t have noticed it for very long, however, because it would have blown off his head with a small guided missile within seconds of his making any threatening moves toward his intended victims.
But since he passed by them with no more than a nod and a cheerful good morrow, he lived to eventually father offspring, one of whose distant descendants did a very large favor for a corrupt prime minister, and was rewarded by being"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T03:00:28.049,2023-10-23T03:00:28Z,,"made first earl of Finsbury. The pattern of history sighed in relief, took another loop around itself, and continued on its way unchanged.
When the beggar was well out of earshot, Mendoza said:
“That mortal wasn’t really a cripple.”
“Like enough, ay,” said Nicholas grimly, putting his hand on the hilt of his sword and turning to stare after him. “Well, we’ll hire us horses at the first good inn we pass. Less danger from low rogues, and less dust.”
“Good,” said Mendoza, sneezing."
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T03:04:32.883,2023-10-23T03:04:32Z,,"“Look at that formal knotwork,” said Mendoza in awe, urging her horse closer. “Look at the Lavandula spica!”
Mightn’t we ask to see the garden? Edward implored. There might be a servant home, and if we paid—
“Beautiful box hedges, too,” Mendoza added, leaning on the top of the wall to see better.
“I thank you kindly, madam,” said someone, standing up more or less under her nose. He had apparently been kneeling on the walk just the other side of the wall, weeding.
“Oh,” said Mendoza, abashed.
Hey! Alec exclaimed in delight. Edward gasped, peering over the wall.
Nicholas, seeing Mendoza’s discomfiture, rode close and looked down at the man who stood there, regarding Mendoza with an expression of mild annoyance as he rubbed dirt from his hands. He was a neatly made fellow of average height, with a receding hairline and a trim beard, and handsome regular features. The only thing remarkable about him was his eyes, which had an unnervingly piercing stare. Altogether he looked like nothing so much as the lead singer for Jethro Tull.
“I cry thee mercy, goodman,” said Nicholas politely. “Art thou the gardener here?”
No, you idiot! groaned Edward.
That’s, er, him actually— Alec said.
“—Or are you the master of the house and a gentleman, as clearly your bearing and countenance do proclaim?” Nicholas revised in haste.
“This is my house, sir, and my garden,” Shakespeare said with some asperity.
“It is a marvelous garden, sir, truly,” Mendoza said. “The lavender knots, particularly. And the, er, roses.”
“Mm,” said Shakespeare.
“I, myself, have had but ill luck with my lavender in all this English rain,” Mendoza temporized, blushing. “I do protest, sir, I have never seen any so fine as this of yours. I pray you excuse the rudeness of our too-open regard! We meant no unmannerly behavior.”
“Well,” said Shakespeare, looking a little mollified.
“But as for the lavender, kind sir, I must ask! How have you such abundance to make knots wherewith, and in this shrewd air?” Mendoza babbled. “You never grew them from seed? Hell itself may freeze over before the knavish things will sprout,"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T03:56:27.787,2023-10-23T03:56:27Z,,"but the Reverend Mr. Gideon has been at his business long enough to know that a lot of bizarre emotions break loose at funerals, and he goes right on reading without missing a beat"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T04:01:25.531,2023-10-23T04:01:38Z,,"It’s a pleasant place to sit. The terrace is shaded at present by a photoreactive transparent canopy, and will one day be shaded in a rather more natural way, for it is in the process of being landscaped. Palm trees are being planted along the edge of the terrace even as the young couple are brought their iced tea. While they wait for their pizza, the young lady strikes up a conversation with the elderly gardener, who is setting a baby tree in the deep hole that has been dug for it.
He’s astonished to discover how well she speaks the dialect of his village, and how much she knows on the subject of date palms. They engage in a lengthy conversation that ends only when the project foreman stalks up, demanding impatiently that the gardener finish planting the damned palm.
The young couple excuse themselves and finish their pizza. The old gardener goes back to shoveling earth around the roots of the little palm. He does not note the flash of gold in the bottom of the hole, visible there for a split-second before his next shovelful buries it. He finishes planting the palm and says a quiet prayer, hoping the new tree will thrive, as the young couple tidy up their table and leave.
His prayer will in fact be answered. The palm he has just planted will thrive, will grow to gigantic size and venerable age, to such an extent that tourists in the year 2355 AD will still be pointing it out as a city landmark ."
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T04:17:04.861,2023-10-23T04:17:04Z,,"Her name wasn’t Mavis Breen, but it might just as well have been.
She kept an inn in Spanish Town, the Goat and Compasses, which bore an uncanny resemblance to the Pelican in Muir Harbor, and she was a compact muscular lady of opulent attributes running just slightly to plumpness as she gravitated toward middle age. She kept a husband, too, which was why she was Mrs. Dolly Ansolabehere instead of Miss Dolly Venables.
She hadn’t particularly wanted a husband—Dolly was a strong-willed lady and preferred to call the shots in her life and her business—but like a stray dog he had somehow made himself useful, and the less formal relationship she would have preferred to establish with him was impossible, thanks to the nosiness of the Reverend Mr. Carrowes. All the clergy in Jamaica tended to zealotry in their moral crusades, overcompensation no doubt for their complete inability to do anything about that teeming cesspit of immorality across the bay: Port Royal.
Jamaica, like Dolly Venables, had had to compromise"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T04:17:34.087,2023-10-23T04:17:49Z,,"The British had captured Jamaica from the Spanish in 1655, eager to please Oliver Cromwell, but realized they had little chance of holding on to it should the Spanish make any determined attempt to get it back. Indeed, there was only one armed force of ruthless and effective fighters ready to hand, capable of driving off any Spanish, French, or Dutch incursion, and it wasn’t the British Navy.
No, it was the Brotherhood of the Coast, that loosely organized multinational gang of privateers and pirates. The privateers had licenses and investors backing what they did, the pirates hadn’t, and that was about all there was to distinguish between them. Moreover, a treaty or a fit of pique on the part of an ambassador could shift a man’s professional status in an hour. It was the veneer of respectability on privateering, however, that legally enabled the British holding"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T04:18:56.039,2023-10-23T04:18:56Z,,"Mrs. Ansolabehere’s situation was far less morally painful. Dr. Ansolabehere was of a most agreeable, not to say docile nature, as husbands went. He had appeared in the common room of the Goat and Compasses one night in 1660 with no belongings other than a small sea chest and the clothes on his back. After a meal, a warming glass of rum, and an hour’s charming conversation, he had somehow taken up the position in Miss Venables’s life that he had occupied, with few interruptions, ever since.
And really she could not, in any way, admit that she regretted the nuptial arrangement. In addition to his considerable proficiency in the arts of love, Dr. Ansolabehere was quiet and clean, and never attempted to exert control over the household although he was, as she discovered, an excellent financial advisor. He was a capable surgeon (which even the most genteel of taverns required now and then), did not drink to excess, and tolerated her occasional infidelities with the greatest amiability. Best of all, he had an absolutely reliable remedy for the Pox.
There were only two peculiarities about the man: his obstinate refusal to market the remedy, which Mrs. Ansolabehere found most vexing, for it might have earned them more than six sugar plantations if sold freely in Port Royal; and his sea chest.
The sea chest was quite small, quite heavy, and never opened. Indeed, as far as Mrs. Ansolabehere knew its lock had no key. This need not present any difficulty for a determined woman with the proper hairpin, but Dr. Ansolabehere seldom let it out of his sight. Moreover, he had informed her that its contents were private;"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T04:19:42.315,2023-10-23T04:20:06Z,,"and Mrs. Ansolabehere had heard enough folk tales, and after all had seen into enough sea chests at her age, to respect his wishes utterly in this regard.
However, he had made one curious request. If at any time during his temporary absence from the house the sea chest should begin to whistle, she was to let him know immediately, regardless of where he might be or what he might be doing. So firmly had he insisted upon this, and with such an unpleasant and unaccustomed light of adamance in his black eyes, that Mrs. Ansolabehere had been quite unsettled for some hours afterward.
Judge, then, with what vexation Mrs. Ansolabehere received the news from Caroline, her maid, that there was an odd sound coming from Dr. Ansolabehere’s room; especially since this news was conveyed whilst Mrs. Ansolabehere was greeting none other than the Lieutenant Governor himself, Captain Sir Henry Morgan, who had arrived with a party of friends and was intent on aggravating his dropsy with a few hours’determined application of Mrs. Ansolabehere’s best rum.
“What?” she hissed over her shoulder at Caroline.
“It be squealing, ma’am,” repeated Caroline.
“Why then, go—go poke under the bed with a broom, sure,” Mrs. Ansolabehere said. “Away! My apologies, Sir Henry. Here is my best table, with a cool breeze from the door, and here is John to serve. Will you dine, too? For I assure you I have an excellent hotpot on the fire.”
“No damn’d soup,” growled Sir Henry, lifting his haggard face. “I’ve enough water in me as it is.” He did not resemble the dumpy self-satisfied fellow depicted in Exquemelin’s notorious Buccaneers of America (a careful examination of its illustrations will reveal that all the pirates in that lurid compendium seem to be drawn from one model) but rather the other attributed likeness, the shadowy three-quarter portrait of the dark saturnine man in red, smiling enigmatically as the Mona Lisa. “Rum, madam! And ginger biscuits if you’ve got ’em.”
“To be sure,” Mrs. Ansolabehere said. “Sent hot to the table, sir, within the hour!”
She and Annie, the cook, were frantically getting a pan of ginger biscuits into the oven when Caroline reappeared in the doorway of the kitchen, clutching a broom.
“It be still squealing, ma’am,” she said, close to tears. “And it ain’t under the doctor’s bed, ma’am. It be the little chest what’s squealing, ma’am.”
Upon hearing this, Mrs. Ansolabehere swore an oath, gathered up her skirts, and ran upstairs to see for herself."
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T04:20:30.628,2023-10-23T04:20:30Z,,"Joseph was rather enjoying lying in wait for dreadful and bloody revenge. He had a nice dry place to sleep, decent food, pleasant enough mortal company, and an adequate sex life. All he had to do was stitch up a cutlass wound every now and then and keep a good supply of penicillin on hand"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T05:38:30.813,2023-10-23T05:38:30Z,,"supper for two they had ordered, there was a canopied bed in the room. Alec nearly pushed Edward over in his haste to grab control back.
“How very romantic, señor,” said Mendoza.
They looked at each other and then, uttering identical whoops of delight, leaped on the bed, with its fine tapestry counterpane and its bolsters. Mendoza had to lay aside two flintlock pistols and a cutlass and Alec had to plow through yards and yards of ruffling silk before they could obtain their objective, but obtain it at last they did. Passersby in the street below stared up at the open window in envy, at the wild laughter and wilder moans issuing from up there"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T05:39:42.651,2023-10-23T05:39:42Z,,"finally granted absolution; but nothing happened except that Alec, who had sworn he’d never marry again, kissed Mendoza. Edward, who had sworn he’d never marry at all, kissed her, too.
So they sat down to their wedding supper at last, a hundred and twenty-seven years late, and drank to their future"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T05:39:48.383,2023-10-23T05:39:48Z,,"Nicholas half-thought he might die then, dissolve into a memory in Alec’s blood,"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T05:46:28.768,2023-10-23T05:46:28Z,,"You got my best friend killed.”
“I should be sorry to think so, sir, but I don’t recall—”
“No, you don’t recall! You were able to do it from your goddam grave, okay? Lewis found your daguerreotype portrait. He realized you were something weird. He became obsessed with you.” Joseph gulped for breath. “The Company found out he knew too much, and they screwed him. He’s someplace as bad as Options Research, if he’s even still alive. That’s your fault"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T05:47:36.362,2023-10-23T05:47:36Z,,"this moment the forward hatch exploded upward in a mass of fragments and splinters, glinting in the first light of the sun. Mendoza rose through it, eyes ablaze with fury. Her white silk was torn and trailing after her journey through the emergency access crawlspace in the bulkheads, and she was armed with the first weapon that had come to hand in Alec’s weapons locker, which happened to be a double-barreled speargun. From the hatchway after her came snaking grapevines, waving and crawling toward the morning light"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T06:03:42.848,2023-10-23T06:03:42Z,,"If her eyes hadn’t been closed, she might not have noticed that it took twice as long for the lift to drop between the fifth and fourth floors as it did between any of the others. She did notice, though, and when the lift stopped she opened her eyes again, and peered upward suspiciously."
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T06:24:10.931,2023-10-23T06:24:10Z,,"She pushed him briskly into the severe modern lobby and signed them in as Commander and Mrs. James Hawkins, and was rather high-handed with the staff, and managed somehow to give the impression that Commander Hawkins had been heroically injured in a helicopter accident"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T06:24:46.395,2023-10-23T06:24:46Z,,"sunglasses. His wife did not remove hers. She paid in cash. They departed immediately to their room. They called for room service.
They stayed there six weeks.
At first they seldom ventured from their room, and looked warily around when they did emerge, and spoke to no one. Later they dined in the hotel restaurant and Commander Hawkins tottered about their courtyard with a cane, leaning on his wife, who if she was sharp-tongued with waiters seemed to adore him unreservedly. Once when a gardener (a stocky, olive-complected man) rose suddenly from the hedge he was clipping and startled Commander Hawkins so that he staggered and almost fell, she nearly attacked the man"
highlight,The Machine's Child (Company),Kage Baker,2023-10-23T06:27:05.804,2023-10-23T06:27:05Z,,"immortal as he ought to be, and Mendoza had admitted she’d known, and there were tears and embraces, and she had been rabidly defensive of him ever since"
